price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,effective_year
415000,3,1.0,1300,7975,1.0,0,0,4,7,1300,0,98008,47.611,-122.122,1570,9075,2014,7,1958
460000,3,2.5,1450,1053,2.0,0,0,3,8,940,510,98107,47.6754,-122.374,1410,1080,2014,7,2008
275000,3,2.5,1600,7000,2.0,0,0,4,8,1600,0,98038,47.3534,-122.057,1700,7000,2014,5,1993
430000,3,3.25,1550,1444,3.0,0,0,3,8,1550,0,98115,47.6767,-122.291,1550,1444,2014,8,2006
2300000,7,4.75,5310,8816,2.0,0,0,3,10,3650,1660,98004,47.6221,-122.208,2920,10610,2014,8,2013
375000,3,1.75,1660,9673,1.0,0,0,3,7,1130,530,98072,47.7628,-122.162,1260,9681,2014,7,1976
334000,3,1.75,1400,7405,1.0,0,0,3,7,1400,0,98133,47.7569,-122.334,1820,7440,2015,1,1961
1236000,3,1.5,1670,3852,2.0,0,3,4,8,1670,0,98119,47.6411,-122.371,2320,4572,2015,4,1928
825000,3,2.25,2980,86636,1.0,0,0,3,9,2230,750,98053,47.6627,-122.003,2980,107157,2015,4,1989
265000,3,2.5,1530,6000,2.0,0,0,4,7,1530,0,98038,47.3487,-122.036,1360,6000,2014,7,1991
248500,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,98042,47.3614,-122.119,1220,10018,2014,5,1960
650000,4,2.5,2240,9934,1.0,0,0,4,8,1490,750,98005,47.6147,-122.166,2640,11622,2015,4,1968
453500,5,2.5,2300,23345,1.0,0,0,5,7,1170,1130,98059,47.4739,-122.114,2280,23345,2014,6,1967
346000,3,2.0,1060,1184,2.0,0,0,3,7,730,330,98136,47.5443,-122.385,1270,1601,2014,12,2006
295000,4,2.5,1850,8198,2.0,0,0,3,7,1850,0,98031,47.4079,-122.186,1850,7924,2014,7,1993
737500,3,1.75,2320,10900,2.0,0,0,3,7,2320,0,98115,47.6877,-122.283,1610,5800,2014,7,1974
282500,2,1.75,1440,11210,1.0,0,0,4,6,1130,310,98146,47.498,-122.35,1250,9381,2014,7,1935
681500,5,2.75,3260,11700,1.0,0,0,3,8,1630,1630,98008,47.6169,-122.104,2860,11700,2014,6,1964
700000,2,1.0,1160,17635,1.0,1,4,3,6,1160,0,98178,47.5117,-122.248,1510,13122,2014,10,1945
450000,3,2.5,2530,8116,2.0,0,0,3,8,2530,0,98011,47.7597,-122.167,2280,8791,2014,10,2001
330000,3,1.0,1160,7912,1.0,0,0,4,7,1160,0,98125,47.7336,-122.306,1190,7482,2015,1,1956
471001,3,1.75,1800,6000,1.0,0,0,5,7,900,900,98103,47.6867,-122.349,1800,3000,2014,6,1905
239000,2,1.0,710,14000,1.0,0,0,4,6,710,0,98166,47.4379,-122.337,1500,10540,2014,7,1953
289000,3,2.5,1970,9607,2.0,0,0,3,7,1090,880,98001,47.3462,-122.286,2020,9608,2014,6,1988
199950,3,1.5,1510,6600,1.0,0,0,3,6,1510,0,98168,47.4821,-122.331,990,6600,2014,7,1938
246000,3,1.0,990,9145,1.5,0,0,4,6,990,0,98146,47.5022,-122.36,1640,8320,2015,3,1939
345000,2,1.75,1820,8409,1.0,0,0,4,6,910,910,98155,47.7538,-122.327,1300,8409,2014,12,1948
515000,4,2.5,1800,4338,2.0,0,0,3,8,1800,0,98075,47.5962,-122.015,1800,4507,2015,1,2001
179000,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,98168,47.4963,-122.318,1790,8417,2014,7,1900
650000,4,2.25,2440,9320,1.0,0,0,4,7,1880,560,98007,47.5933,-122.135,1530,9335,2015,3,1957
252000,4,1.75,1940,13370,1.0,0,0,4,8,1940,0,98023,47.3215,-122.369,2405,11769,2014,11,1974
549000,4,2.25,2420,59800,1.0,0,0,4,8,1350,1070,98074,47.6206,-122.056,2160,17598,2014,7,1985
245000,4,2.0,1830,10416,1.0,0,0,3,7,1370,460,98146,47.4878,-122.341,1830,9271,2015,3,1958
607000,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,98115,47.6744,-122.301,1510,3889,2015,3,1926
422000,3,1.0,1160,7854,1.0,0,0,3,7,1160,0,98125,47.7304,-122.308,1300,8317,2015,4,1960
725000,3,1.75,1630,9000,1.0,0,0,3,7,960,670,98004,47.6023,-122.205,1880,9000,2015,3,1955
680000,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,98118,47.562,-122.279,1720,6360,2015,3,1969
280000,3,2.25,1810,7630,1.0,0,0,4,7,1810,0,98056,47.497,-122.18,1830,7594,2015,5,1959
325000,3,2.25,1352,1694,3.0,0,0,3,8,1352,0,98125,47.7265,-122.315,1439,1387,2014,5,2007
588000,4,2.25,2510,19550,1.0,0,0,4,9,1810,700,98034,47.7041,-122.241,2450,19250,2015,3,1977
915000,5,2.75,2580,7630,1.0,0,0,4,7,1730,850,98004,47.6226,-122.205,2040,7717,2014,12,1954
540000,2,1.0,1170,4750,1.0,0,0,3,6,1170,0,98107,47.6729,-122.378,1170,2023,2015,2,1903
216500,2,1.0,710,6960,1.0,0,0,4,6,710,0,98178,47.4886,-122.246,940,7680,2014,11,1943
200000,3,2.0,1430,7905,1.0,0,0,4,7,1430,0,98092,47.2757,-122.145,1870,8400,2015,3,1988
762000,3,1.75,2150,2527,2.0,0,0,4,8,1400,750,98103,47.6629,-122.329,1610,3663,2014,12,1906
231000,4,1.0,1220,5120,1.5,0,0,5,6,1220,0,98022,47.205,-121.996,1540,7670,2015,1,1940
320000,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,98059,47.4715,-122.118,1730,11180,2014,10,1968
332000,2,1.0,1150,8138,1.0,0,0,3,7,1150,0,98155,47.737,-122.325,1300,8139,2015,3,1954
825000,4,3.0,2910,8027,1.0,0,0,5,8,1800,1110,98117,47.6939,-122.391,2390,7660,2015,4,1970
472000,3,2.0,2200,21890,1.0,0,2,3,8,1200,1000,98155,47.7584,-122.271,2600,15162,2014,12,1961
380500,3,2.5,1900,7361,2.0,0,0,3,8,1900,0,98055,47.4324,-122.191,2100,7361,2015,2,1994
536000,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,98115,47.6988,-122.32,1590,6380,2014,5,1992
440000,3,1.0,1410,8925,1.0,0,0,3,7,1410,0,98052,47.6782,-122.162,1330,8925,2015,4,1958
725000,5,2.5,3780,20000,1.0,0,1,4,9,1890,1890,98155,47.7603,-122.273,2840,19908,2014,11,1978
234300,3,1.0,1140,9779,1.0,0,0,3,7,1140,0,98055,47.424,-122.201,1520,9814,2015,4,1963
307500,3,2.25,1646,7364,2.0,0,0,3,7,1646,0,98038,47.3646,-122.037,1975,9161,2014,10,1994
900000,4,3.5,3070,4440,2.0,0,0,3,9,2030,1040,98116,47.5732,-122.411,1780,4800,2015,3,2007
722500,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,98074,47.633,-122.041,3180,11398,2014,8,1983
1681000,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,98040,47.5858,-122.247,2880,10520,2014,7,1998
729950,4,3.5,3510,10010,2.0,0,0,3,10,3510,0,98065,47.5412,-121.876,4200,9935,2015,3,2001
440000,3,2.5,2290,6302,2.0,0,0,3,9,2290,0,98058,47.435,-122.107,2700,7500,2015,4,1997
665000,4,2.5,2480,15411,2.0,0,2,3,8,2480,0,98059,47.5379,-122.16,2940,14679,2015,3,1994
610000,4,2.75,2090,8400,1.0,0,0,4,8,1240,850,98052,47.6872,-122.123,2340,9000,2014,9,1976
203000,3,1.0,920,7500,1.0,0,0,4,7,920,0,98032,47.3791,-122.289,1660,8000,2015,2,1970
650000,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,98074,47.6256,-122.042,3020,8582,2014,8,1990
635000,3,1.5,2240,5300,1.0,0,0,5,7,1120,1120,98117,47.6927,-122.395,1740,7110,2014,12,1955
655500,4,2.75,2380,15800,1.0,0,0,3,8,1680,700,98007,47.5929,-122.133,1950,11751,2014,10,2001
646000,3,2.75,2460,6413,2.0,0,0,3,9,2460,0,98028,47.7497,-122.245,2440,6092,2015,3,2004
565000,3,2.25,2560,8040,1.0,0,0,3,8,1510,1050,98125,47.7124,-122.303,1980,8040,2014,12,1958
223000,4,2.0,1200,8470,1.0,0,0,4,7,1200,0,98023,47.3262,-122.338,1110,8400,2014,7,1961
440000,3,1.75,1550,7820,1.0,0,0,4,7,1210,340,98034,47.717,-122.163,1550,6900,2014,9,1981
530000,3,2.25,2190,220414,1.0,0,0,4,7,1330,860,98059,47.5041,-122.102,2550,175982,2015,4,1976
1289000,5,3.5,3210,4060,2.0,0,2,3,10,2290,920,98117,47.6801,-122.357,1940,5000,2014,9,2003
315000,5,3.0,2110,10766,2.0,0,0,3,7,2110,0,98030,47.3599,-122.176,1460,10400,2015,3,2005
422500,3,2.0,1300,2250,2.0,0,0,3,7,1300,0,98103,47.6923,-122.332,1300,4500,2014,9,1988
712500,4,2.75,2420,11201,1.0,0,1,3,8,1420,1000,98118,47.5459,-122.265,3170,9385,2015,4,1999
544000,4,2.5,2030,3974,2.0,0,0,3,8,2030,0,98029,47.5692,-122.006,1780,3953,2014,6,1994
555000,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,98027,47.5644,-122.093,1880,3078,2014,8,2009
518000,4,2.5,2830,13760,2.0,0,0,3,8,2830,0,98019,47.7334,-121.97,2350,14029,2014,10,1993
243500,2,1.0,900,5016,1.0,0,0,3,6,900,0,98118,47.542,-122.282,1420,5184,2015,1,1948
409000,3,1.75,1440,9065,1.0,0,0,4,8,1440,0,98133,47.7163,-122.333,1990,8812,2014,12,1972
397450,4,2.5,2650,9451,2.0,0,0,4,8,2650,0,98042,47.3693,-122.129,2510,8850,2014,8,1993
398500,3,1.0,1200,15960,1.5,0,0,3,6,1200,0,98125,47.7163,-122.299,1120,7800,2015,3,1945
383150,3,2.0,2210,6387,1.0,0,0,3,8,2210,0,98003,47.265,-122.302,2570,6497,2015,2,2003
785000,4,1.5,2220,4000,1.5,0,0,3,8,1970,250,98105,47.6564,-122.325,1984,4000,2014,8,1925
560000,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,98074,47.62,-122.043,2030,8744,2014,5,1987
255000,3,2.0,1490,8371,1.5,0,0,3,7,1490,0,98031,47.3962,-122.189,1350,7846,2014,5,1984
552000,3,2.5,1840,9900,1.0,0,0,3,9,1840,0,98007,47.6131,-122.151,2730,9900,2014,7,1978
234000,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,98042,47.375,-122.14,1490,7469,2014,5,1975
190000,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,98056,47.5094,-122.182,1560,9010,2014,6,1943
594950,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,98074,47.6295,-122.042,2720,10759,2014,7,1989
700000,4,1.75,2420,520,1.5,0,0,3,7,2420,0,98112,47.6209,-122.302,1200,1170,2014,10,1900
265000,2,1.0,1290,2828,2.0,0,0,3,7,1290,0,98053,47.6968,-122.025,1290,2628,2014,5,2008
1295000,3,2.75,3450,5350,1.5,0,3,4,9,2590,860,98199,47.6389,-122.407,2910,5350,2015,3,1925
439108,2,1.5,1130,1340,2.0,0,0,3,8,910,220,98116,47.5761,-122.41,1310,1340,2014,11,2008
525000,3,2.5,2030,6970,2.0,0,0,4,8,2030,0,98029,47.5718,-121.999,2000,6140,2014,5,1991
165000,3,1.0,1120,5000,1.0,0,0,3,6,1120,0,98146,47.5109,-122.357,1050,5000,2014,8,1917
505000,4,2.5,2790,5602,2.0,0,0,3,8,2790,0,98059,47.4959,-122.15,2790,5309,2014,5,2009
395000,4,1.0,1980,10350,1.0,0,0,4,7,1430,550,98027,47.5226,-122.045,1890,13140,2014,6,1968
1475000,4,3.0,3050,6179,2.0,0,0,4,9,2330,720,98112,47.6253,-122.284,3020,6505,2014,8,1926
835000,3,3.0,2790,12523,2.0,1,4,4,8,1600,1190,98198,47.3571,-122.324,2990,11476,2014,6,1977
437500,3,2.0,1490,4800,2.0,0,0,5,6,1490,0,98117,47.6933,-122.361,1500,4800,2014,7,1948
219000,3,1.5,1200,12000,1.0,0,0,3,7,1200,0,98001,47.268,-122.245,1200,9405,2014,8,1986
329000,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,98030,47.3739,-122.172,2200,6865,2014,11,1985
403500,5,2.5,3600,17300,1.0,0,0,4,8,2410,1190,98166,47.4468,-122.341,2620,30200,2014,6,1968
500000,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,98058,47.4497,-122.147,2260,10128,2015,3,1967
280000,3,2.5,1600,6700,2.0,0,0,3,8,1600,0,98042,47.3618,-122.074,1790,7577,2015,3,1991
390000,3,2.5,2250,8076,2.0,0,0,3,8,2250,0,98038,47.3667,-122.041,2180,7244,2014,10,1995
255000,3,1.0,1250,10094,1.0,0,0,4,6,1250,0,98045,47.4987,-121.781,1300,10094,2014,10,1927
394950,3,2.5,1350,1250,3.0,0,0,3,8,1270,80,98136,47.5491,-122.387,1350,886,2014,5,2006
495000,3,2.0,1340,2550,2.0,0,0,3,7,1340,0,98117,47.6793,-122.38,1370,5100,2014,7,1984
196000,3,2.25,1510,9600,1.0,0,0,1,7,1090,420,98028,47.7758,-122.238,1870,10681,2015,1,1966
664500,4,2.25,3070,9210,2.0,0,0,3,8,2740,330,98011,47.7638,-122.196,2580,9660,2015,5,2010
427500,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,98058,47.45,-122.121,2490,4750,2014,6,2003
1030000,5,2.75,3190,16920,1.0,0,3,3,9,1690,1500,98006,47.5641,-122.16,3100,13100,2014,5,1976
397500,3,1.0,1030,10480,1.0,0,0,4,7,1030,0,98006,47.5742,-122.139,1480,12200,2014,8,1954
337000,3,1.75,1310,12750,1.0,0,0,3,7,1310,0,98059,47.4695,-122.07,1790,13500,2014,6,1993
455000,3,2.5,1600,7829,2.0,0,0,3,7,1600,0,98034,47.7288,-122.227,1580,9104,2014,8,1987
450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,98058,47.4672,-122.165,1660,10530,2015,1,1960
661254,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,98116,47.5824,-122.384,1920,4335,2014,5,1940
1415000,4,3.25,3600,38016,2.0,0,2,3,11,3310,290,98034,47.7124,-122.253,2440,22693,2014,10,1991
860000,4,2.75,2720,3840,2.0,0,0,3,8,1790,930,98107,47.6624,-122.361,1360,3880,2015,5,2009
453000,2,1.5,1160,1269,2.0,0,0,3,7,970,190,98103,47.6608,-122.335,1700,3150,2014,11,2005
225000,3,1.0,1020,8437,1.0,0,0,5,6,1020,0,98022,47.2093,-122.0,1420,8500,2015,2,1987
290000,3,2.5,1190,8175,1.0,0,0,3,7,1190,0,98055,47.4556,-122.203,2230,9520,2014,10,1986
800000,4,2.0,2450,4400,1.0,0,0,3,7,1450,1000,98102,47.6414,-122.327,1890,1386,2015,3,1980
540000,3,2.5,1670,5146,2.0,0,0,3,8,1670,0,98029,47.5707,-121.999,1940,5146,2015,5,1991
496000,2,1.0,900,9260,1.0,0,0,3,7,900,0,98107,47.6695,-122.36,1230,6913,2014,7,1946
305000,4,2.5,2230,6487,2.0,0,0,3,7,2230,0,98092,47.3287,-122.169,2230,6882,2014,10,2003
425000,2,1.0,1090,6000,1.0,0,0,3,7,1090,0,98144,47.5886,-122.292,1960,5000,2015,4,1922
465000,2,2.25,1390,1222,3.0,0,0,3,7,1340,50,98052,47.6754,-122.121,1480,1369,2014,12,2009
215000,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,98001,47.3378,-122.262,1500,5952,2014,7,1999
1580000,4,2.75,3480,19991,2.0,0,2,4,10,2630,850,98004,47.6354,-122.214,3770,20271,2015,5,1979
365000,3,2.5,1720,99916,2.0,0,0,4,7,1720,0,98042,47.3391,-122.093,1340,73180,2014,6,1990
368500,4,2.75,2500,26400,1.0,0,0,3,8,1780,720,98031,47.3444,-122.084,2180,31900,2015,4,1977
410000,2,2.25,1660,2128,2.0,0,0,4,8,1660,0,98028,47.7528,-122.252,1640,2128,2015,4,1974
403950,2,1.0,710,1136,2.0,0,0,4,7,710,0,98102,47.6414,-122.329,1370,1173,2014,6,1943
625000,3,2.0,2140,3600,2.0,0,0,3,8,1680,460,98116,47.5846,-122.383,2340,5400,2015,3,1997
889000,4,3.5,4070,10976,2.0,0,0,3,10,4070,0,98075,47.5805,-121.97,4080,10106,2015,4,2004
795000,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,98006,47.5651,-122.164,2920,8800,2014,9,1966
425000,3,1.75,1510,44000,1.0,0,0,3,7,1240,270,98045,47.4851,-121.716,2290,36242,2014,5,1989
374000,2,1.0,1140,5650,1.0,0,1,3,6,980,160,98116,47.5634,-122.391,1220,5700,2014,9,1920
545000,4,2.0,1700,2350,1.0,0,0,3,6,850,850,98117,47.6865,-122.366,1600,4160,2015,2,2014
225000,3,1.0,1000,9295,1.0,0,0,3,7,1000,0,98146,47.484,-122.346,1320,13500,2015,1,1955
210000,2,1.0,720,8040,1.0,0,0,3,6,720,0,98166,47.4662,-122.359,2300,9500,2014,6,1943
430000,3,1.5,1810,349351,1.5,0,0,3,7,1810,0,98010,47.3392,-121.897,2480,339332,2015,4,2002
214946,3,1.75,1290,8688,1.0,0,0,4,7,1290,0,98042,47.3655,-122.08,1750,9090,2015,4,1980
415000,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,98028,47.7379,-122.224,1740,9750,2014,5,1991
332000,4,2.5,2380,5737,2.0,0,0,3,7,2380,0,98023,47.2815,-122.356,2380,5396,2014,10,2010
350000,3,1.0,1050,8583,1.0,0,0,5,6,1050,0,98133,47.7451,-122.339,1460,7351,2015,2,1955
494000,4,1.75,2090,4300,1.5,0,0,4,7,1250,840,98136,47.5555,-122.397,1670,5000,2014,5,1925
350000,2,1.5,830,1077,2.0,0,0,3,7,830,0,98122,47.6058,-122.319,830,1366,2014,12,2006
940000,4,2.25,2800,18673,1.0,0,0,5,9,1650,1150,98005,47.5893,-122.177,2800,15300,2014,10,1965
1615000,4,3.25,4250,12281,2.0,0,4,3,12,3020,1230,98006,47.5507,-122.113,4940,12941,2014,10,1996
1050000,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,98136,47.5497,-122.396,2500,8178,2014,9,2003
782500,4,2.5,2930,7806,2.0,0,0,3,9,2930,0,98074,47.6219,-122.024,2600,6051,2014,9,2005
200000,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,98072,47.7617,-122.11,2250,37680,2015,4,1922
237000,3,2.0,1290,7952,1.0,0,0,3,7,1290,0,98030,47.3867,-122.19,1670,7280,2014,12,1998
399950,2,0.75,1330,2856,1.0,0,0,4,7,930,400,98126,47.5671,-122.37,1330,2856,2015,4,1916
175000,2,1.75,1050,9800,1.5,0,0,4,6,1050,0,98019,47.7595,-121.473,1230,12726,2014,8,1975
624000,4,3.0,1540,4140,1.5,0,0,5,7,1540,0,98107,47.6728,-122.396,1460,5000,2014,9,1902
225000,4,2.25,1800,9350,1.0,0,0,3,8,1800,0,98092,47.2959,-122.191,2060,8800,2014,10,1969
705000,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,98103,47.6706,-122.356,1770,4820,2015,4,2004
700000,3,2.5,2350,4975,2.0,0,0,3,8,2350,0,98029,47.5418,-122.01,2350,3951,2014,11,2012
238000,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,98188,47.4339,-122.291,1310,7314,2014,7,1959
800000,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,98103,47.689,-122.352,1200,3876,2014,11,1932
435010,3,1.0,1270,4000,1.0,0,0,3,7,1120,150,98106,47.5293,-122.354,1220,4600,2015,3,1954
651000,3,2.0,1940,6440,1.0,0,2,5,7,970,970,98116,47.5664,-122.389,1730,4640,2014,9,1940
355000,4,1.75,2160,7417,1.0,0,0,4,7,1360,800,98056,47.5122,-122.181,1880,8022,2014,11,1983
202000,3,1.5,1420,9081,1.0,0,0,4,6,1420,0,98022,47.1948,-121.999,1090,8410,2014,11,1990
289500,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,98115,47.6981,-122.325,1580,7200,2015,4,1947
325000,2,1.0,1070,8750,1.0,0,0,3,7,1070,0,98055,47.4734,-122.198,1300,9670,2015,3,1951
566000,4,1.75,1900,10297,1.0,0,0,4,8,1900,0,98005,47.5944,-122.155,2220,9612,2014,9,1966
429000,4,2.5,2650,9301,2.0,0,0,3,9,2650,0,98001,47.3477,-122.271,2730,8688,2014,12,2001
625000,4,2.0,2020,6867,1.0,0,0,5,8,1010,1010,98115,47.7,-122.292,1250,6842,2014,10,1942
337500,2,1.0,1300,6731,1.0,0,0,3,7,1300,0,98116,47.5697,-122.395,1240,6731,2014,12,1950
445000,2,2.25,1200,1137,3.0,0,0,3,7,1200,0,98107,47.6715,-122.392,1280,1295,2015,4,2007
725000,3,1.75,1690,8489,1.0,0,0,4,7,1690,0,98004,47.6079,-122.192,1850,8536,2014,7,1959
523000,4,2.5,2660,65340,2.0,0,0,3,8,2660,0,98027,47.4969,-122.06,2850,74052,2014,12,1988
345000,2,1.0,1770,16660,1.0,0,3,3,8,1220,550,98023,47.3346,-122.354,2790,20504,2014,12,1957
316000,3,1.0,1010,7838,1.0,0,0,4,6,1010,0,98019,47.7422,-121.981,1380,8128,2014,9,1977
190000,3,1.0,1260,10900,1.0,0,0,4,6,1260,0,98056,47.491,-122.188,1090,8137,2014,10,1943
420000,4,1.75,2480,60548,1.0,0,0,4,7,1600,880,98027,47.4722,-122.001,2390,90169,2015,4,1968
465000,3,2.5,2870,25663,2.0,0,0,3,10,2870,0,98003,47.2769,-122.333,2950,24347,2014,12,1988
1130000,5,2.5,4310,28008,2.0,0,0,3,10,4310,0,98053,47.6662,-122.056,3170,28559,2015,4,1988
375000,3,1.0,980,7296,1.0,0,0,3,7,980,0,98034,47.7292,-122.231,1280,7296,2014,8,1967
327000,2,1.0,1140,7435,1.0,0,0,3,7,1140,0,98125,47.73,-122.31,1320,9385,2015,4,1990
525000,2,1.5,1480,43645,1.0,0,0,3,8,1480,0,98027,47.5484,-122.045,1600,34326,2014,12,2006
329900,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,98002,47.3452,-122.209,2475,4000,2014,9,2014
415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,98022,47.1996,-122.003,1670,7200,2014,11,1940
525000,3,1.75,1970,8000,1.0,0,0,4,8,1970,0,98052,47.6324,-122.1,1910,8000,2014,10,1968
384500,2,1.0,1130,5236,1.0,0,0,4,6,1130,0,98146,47.5103,-122.386,1010,5320,2015,4,1942
1198000,4,3.5,3400,3850,2.5,0,0,3,10,2790,610,98112,47.6258,-122.302,2030,4000,2014,7,2008
937500,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,98014,47.676,-121.882,3420,871200,2015,1,2003
900000,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,98033,47.6891,-122.159,1340,17689,2014,5,1954
382500,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,98125,47.7135,-122.287,1060,5715,2014,7,1981
453000,3,1.75,1600,7232,1.0,0,0,3,8,1600,0,98008,47.6293,-122.121,1970,8120,2015,3,1966
615000,3,2.25,2530,45234,2.0,0,0,4,9,2530,0,98072,47.7221,-122.12,3110,35617,2014,9,1985
595000,4,2.5,2100,3125,2.0,0,2,3,7,1400,700,98107,47.6634,-122.358,2060,5040,2014,11,1993
485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,98052,47.6945,-122.093,2560,14764,2015,4,1962
320000,4,2.5,2190,7125,2.0,0,0,5,8,2190,0,98032,47.3709,-122.285,2190,8075,2014,11,1978
579000,3,1.75,1800,4429,2.0,0,0,4,7,1800,0,98103,47.6842,-122.357,1310,4429,2014,11,1906
380000,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,98031,47.4137,-122.212,1960,11250,2014,9,1975
225500,3,1.0,1100,5200,1.0,0,0,4,6,1100,0,98042,47.3643,-122.081,920,5200,2015,3,1969
460000,3,1.0,1130,7000,1.0,0,0,3,6,830,300,98125,47.7132,-122.283,1050,7000,2015,2,1944
730000,3,1.75,2040,11294,1.0,0,0,4,7,1340,700,98004,47.5923,-122.197,2120,9587,2014,7,1952
366350,4,1.0,1680,5043,1.5,0,0,4,6,1680,0,98118,47.5354,-122.273,1560,5765,2015,3,1911
1108000,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,98006,47.5655,-122.114,2870,11779,2014,9,1988
1769000,4,3.5,5440,38900,2.0,0,0,3,12,5440,0,98053,47.6605,-122.069,4830,41313,2014,9,1990
333800,5,3.0,1980,3868,1.0,0,0,3,7,1220,760,98118,47.5173,-122.275,1970,3868,2014,9,1990
172500,2,2.0,1510,20685,1.0,0,0,2,6,1250,260,98059,47.481,-122.116,1490,29527,2015,4,1958
1520000,5,3.5,5930,13288,2.0,0,2,3,11,3920,2010,98027,47.5542,-122.097,3860,12062,2014,7,1996
374950,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,98144,47.5877,-122.316,1260,1111,2014,10,2008
305000,4,1.75,2251,12731,1.0,0,1,4,8,1390,861,98003,47.3369,-122.32,2520,12539,2014,11,1957
525000,4,1.5,1680,10500,2.0,0,0,3,7,1680,0,98033,47.6806,-122.166,1830,10264,2015,3,1962
425000,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,98117,47.6788,-122.388,1510,1260,2014,9,2008
772000,4,2.5,2500,8680,1.0,0,0,4,7,1250,1250,98004,47.6073,-122.192,2140,8680,2014,8,1958
335000,3,1.5,1560,9600,1.0,0,0,4,7,1560,0,98033,47.6918,-122.163,1520,10000,2014,7,1961
874000,4,2.75,2860,6867,1.0,0,1,5,7,1560,1300,98115,47.6723,-122.263,2290,5350,2014,12,1946
240000,3,1.75,1260,7362,1.0,0,0,3,7,1260,0,98038,47.3602,-122.052,1530,7232,2014,7,1984
315000,1,1.0,700,3876,1.0,0,0,3,6,700,0,98103,47.6886,-122.352,1150,3952,2014,11,1910
425000,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,98034,47.7281,-122.233,1600,9259,2015,2,1955
218000,5,1.75,1930,8040,1.0,0,0,4,8,1930,0,98023,47.3109,-122.376,2370,8000,2015,3,1966
258305,2,1.5,750,2964,1.0,0,0,5,5,750,0,98118,47.5518,-122.277,1350,3090,2015,2,1919
542000,4,1.0,1540,5000,1.5,0,0,4,7,1090,450,98115,47.6754,-122.294,1590,5000,2015,2,1922
471275,4,2.5,3361,5038,2.0,0,0,3,9,3361,0,98092,47.3269,-122.165,2316,4105,2014,8,2014
2950000,4,3.25,3890,25470,2.0,1,3,5,10,3030,860,98105,47.6608,-122.269,4140,19281,2014,9,1923
765000,4,2.5,3300,10764,1.0,0,0,4,9,1720,1580,98177,47.7119,-122.365,2290,10975,2014,9,1971
515500,4,2.75,2830,8126,2.0,0,0,3,8,2830,0,98059,47.4863,-122.14,2830,7916,2015,1,2005
375000,4,2.25,1450,7245,1.0,0,0,5,7,1450,0,98133,47.7643,-122.343,1660,7800,2014,9,1983
397000,3,1.75,1340,5100,1.0,0,0,3,7,1340,0,98103,47.694,-122.348,1550,5100,2014,10,1953
480000,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,98029,47.5684,-122.018,1870,6079,2014,7,1987
267500,3,1.75,1650,7807,1.0,0,0,3,7,1650,0,98030,47.3514,-122.167,1810,8475,2014,7,1986
840000,4,2.75,3040,2800,2.0,0,0,3,9,2100,940,98102,47.6245,-122.327,1260,2178,2014,5,2014
365000,2,1.0,870,5689,1.0,0,0,4,7,870,0,98103,47.6988,-122.351,1100,5711,2015,2,1948
825000,3,1.75,1930,8442,1.0,0,0,4,7,1930,0,98004,47.6313,-122.204,1790,8442,2015,1,1953
